0.000000 0.000000 -1.333111e-02
0.000000 0.003906 -1.379696e-02
0.000000 0.007812 -1.334564e-02
0.000000 0.011719 -1.241519e-02
0.000000 0.015625 -1.126619e-02
0.000000 0.019531 -9.975522e-03
0.000000 0.023438 -8.484032e-03
0.000000 0.027344 -6.673423e-03
0.000000 0.031250 -4.451306e-03
0.000000 0.035156 -1.829234e-03
0.000000 0.039062 1.014690e-03
0.000000 0.042969 3.692894e-03
0.000000 0.046875 5.596234e-03
0.000000 0.050781 5.952363e-03
0.000000 0.054688 4.038553e-03
0.000000 0.058594 -3.602835e-04
0.000000 0.062500 -6.298611e-03
0.000000 0.066406 -1.123894e-02
0.000000 0.070312 -1.166818e-02
0.000000 0.074219 -5.406321e-03
0.000000 0.078125 5.245035e-03
0.000000 0.082031 1.269882e-02
0.000000 0.085938 9.068568e-03
0.000000 0.089844 -4.804287e-03
0.000000 0.093750 -1.607169e-02
0.000000 0.097656 -1.120004e-02
0.000000 0.101562 6.668031e-03
0.000000 0.105469 1.813304e-02
0.000000 0.109375 1.152392e-02
0.000000 0.113281 -1.416939e-03
0.000000 0.117188 -4.285435e-03
0.000000 0.121094 -1.623323e-05
0.000000 0.125000 4.270321e-04
0.000000 0.128906 4.851625e-04
0.000000 0.132812 5.941559e-03
0.000000 0.136719 5.338477e-03
0.000000 0.140625 -9.059583e-03
0.000000 0.144531 -1.792708e-02
0.000000 0.148438 -4.364185e-03
0.000000 0.152344 1.294444e-02
0.000000 0.156250 9.256664e-03
0.000000 0.160156 -5.241431e-03
0.000000 0.164062 -6.654882e-03
0.000000 0.167969 2.977935e-03
0.000000 0.171875 7.638937e-03
0.000000 0.175781 6.789924e-03
0.000000 0.179688 6.381175e-03
0.000000 0.183594 1.696230e-03
0.000000 0.187500 -8.450421e-03
0.000000 0.191406 -1.064089e-02
0.000000 0.195312 8.784074e-04
0.000000 0.199219 9.579935e-03
0.000000 0.203125 1.417565e-03
0.000000 0.207031 -1.221064e-02
0.000000 0.210938 -1.238105e-02
0.000000 0.214844 -3.640274e-04
0.000000 0.218750 8.059290e-03
0.000000 0.222656 6.745961e-03
0.000000 0.226562 2.920967e-03
0.000000 0.230469 1.743999e-03
0.000000 0.234375 6.478337e-04
0.000000 0.238281 -1.363410e-03
0.000000 0.242188 3.237145e-04
0.000000 0.246094 7.443662e-03
0.000000 0.250000 1.325490e-02
0.000000 0.253906 1.012281e-02
0.000000 0.257812 -3.396073e-04
0.000000 0.261719 -8.658517e-03
0.000000 0.265625 -8.113143e-03
0.000000 0.269531 -1.104972e-03
0.000000 0.273438 5.020687e-03
0.000000 0.277344 6.041647e-03
0.000000 0.281250 3.651480e-03
0.000000 0.285156 1.721183e-03
0.000000 0.289062 1.684510e-03
0.000000 0.292969 1.825863e-03
0.000000 0.296875 -2.190267e-05
0.000000 0.300781 -3.948608e-03
0.000000 0.304688 -7.933003e-03
0.000000 0.308594 -9.703070e-03
0.000000 0.312500 -8.461554e-03
0.000000 0.316406 -5.179509e-03
0.000000 0.320312 -1.652016e-03
0.000000 0.324219 6.826896e-04
0.000000 0.328125 1.358311e-03
0.000000 0.332031 7.793073e-04
0.000000 0.335938 -2.691743e-04
0.000000 0.339844 -1.094994e-03
0.000000 0.343750 -1.336908e-03
0.000000 0.347656 -9.645985e-04
0.000000 0.351562 -1.522748e-04
0.000000 0.355469 8.606391e-04
0.000000 0.359375 1.860802e-03
0.000000 0.363281 2.695738e-03
0.000000 0.367188 3.271388e-03
0.000000 0.371094 3.536008e-03
0.000000 0.375000 3.466197e-03
0.000000 0.378906 3.061060e-03
0.000000 0.382812 2.343763e-03
0.000000 0.386719 1.366563e-03
0.000000 0.390625 2.148849e-04
